traffic_id,timestamp,day,hour,weather,area_type,traffic_density,car_count,bike_count,truck_count,signal_waiting_time_seconds
6772,2025-05-17 01:10:00,Saturday,1,Clear,Commercial,Medium,45,41,14,32
6773,2025-05-14 10:49:00,Wednesday,10,Stormy,School Zone,High,91,136,20,122
6774,2025-09-25 13:52:00,Thursday,13,Stormy,Residential,Medium,30,38,13,35
6775,2025-01-25 22:34:00,Saturday,22,Stormy,Commercial,Low,10,28,2,7
6776,2025-06-23 09:03:00,Monday,9,Stormy,Highway,High,74,96,22,103
6777,2025-12-19 09:04:00,Friday,9,Cloudy,Commercial,High,98,79,29,142
6778,2025-11-06 03:13:00,Thursday,3,Rainy,Residential,Medium,40,51,11,24
6779,2025-01-06 09:29:00,Monday,9,Clear,Commercial,High,71,141,40,121
6780,2025-02-02 18:26:00,Sunday,18,Cloudy,Commercial,High,73,122,26,158
6781,2025-11-20 01:11:00,Thursday,1,Foggy,School Zone,Low,16,26,4,10
6782,2025-11-30 17:37:00,Sunday,17,Rainy,Residential,Medium,41,38,5,41
6783,2025-06-18 09:51:00,Wednesday,9,Rainy,Highway,Medium,44,30,6,43
6784,2025-10-06 13:51:00,Monday,13,Cloudy,Commercial,Medium,31,32,7,55
6785,2025-06-26 03:06:00,Thursday,3,Cloudy,Residential,Low,5,29,0,17
6786,2025-05-05 18:32:00,Monday,18,Rainy,Highway,Medium,33,50,7,49
6787,2025-02-10 01:18:00,Monday,1,Clear,Residential,Low,15,24,5,7
6788,2025-03-20 07:14:00,Thursday,7,Cloudy,Commercial,High,91,111,29,81
6789,2025-06-17 09:01:00,Tuesday,9,Foggy,Commercial,Medium,38,53,8,54
6790,2025-11-02 15:13:00,Sunday,15,Stormy,Commercial,Low,5,15,1,20
6791,2025-04-11 23:10:00,Friday,23,Clear,Commercial,Low,9,27,3,5
6792,2025-03-25 21:52:00,Tuesday,21,Foggy,Highway,Low,11,30,3,8
6793,2025-06-03 12:37:00,Tuesday,12,Rainy,Commercial,Low,17,16,4,10
6794,2025-03-04 16:38:00,Tuesday,16,Clear,Commercial,Medium,39,47,14,57
6795,2025-03-29 21:20:00,Saturday,21,Clear,Highway,Low,6,27,2,19
6796,2025-10-22 17:24:00,Wednesday,17,Foggy,Highway,Medium,50,46,12,30
6797,2025-12-20 15:54:00,Saturday,15,Stormy,Residential,Low,14,12,3,9
6798,2025-02-25 01:24:00,Tuesday,1,Clear,School Zone,Low,9,30,4,20
6799,2025-06-20 02:49:00,Friday,2,Foggy,Highway,Low,10,26,0,20
6800,2025-03-01 23:30:00,Saturday,23,Cloudy,Industrial,Low,8,16,3,6
6801,2025-12-28 13:37:00,Sunday,13,Stormy,Highway,Low,19,20,0,17
6802,2025-12-26 20:20:00,Friday,20,Foggy,Residential,High,113,92,35,115
6803,2025-04-14 04:05:00,Monday,4,Rainy,Industrial,Low,13,14,2,18
6804,2025-12-07 03:18:00,Sunday,3,Rainy,Commercial,Medium,40,70,14,28
6805,2025-12-04 16:21:00,Thursday,16,Stormy,Industrial,Low,14,23,4,11
6806,2025-05-25 23:59:00,Sunday,23,Cloudy,Residential,Medium,41,35,10,28
6807,2025-07-15 04:34:00,Tuesday,4,Clear,School Zone,Medium,35,49,12,59
6808,2025-08-10 10:00:00,Sunday,10,Foggy,Residential,High,61,136,22,94
6809,2025-01-17 08:41:00,Friday,8,Stormy,Residential,Medium,26,39,9,26
6810,2025-01-15 10:14:00,Wednesday,10,Stormy,School Zone,Medium,47,42,10,58
6811,2025-10-19 00:46:00,Sunday,0,Cloudy,Commercial,Medium,42,64,9,42
6812,2025-05-16 07:35:00,Friday,7,Cloudy,Industrial,Medium,31,46,12,42
6813,2025-05-08 09:27:00,Thursday,9,Rainy,Industrial,Medium,48,60,8,57
6814,2025-08-21 19:23:00,Thursday,19,Stormy,School Zone,High,97,125,31,64
6815,2025-06-12 13:33:00,Thursday,13,Foggy,Industrial,Medium,27,70,13,25
6816,2025-06-12 21:03:00,Thursday,21,Foggy,Commercial,Low,12,27,5,17
6817,2025-05-05 20:18:00,Monday,20,Stormy,Commercial,High,77,81,22,98
6818,2025-08-03 22:38:00,Sunday,22,Rainy,Highway,Low,19,28,1,8
6819,2025-07-14 02:40:00,Monday,2,Cloudy,Highway,Low,9,26,4,13
6820,2025-04-24 07:19:00,Thursday,7,Rainy,Industrial,High,80,116,36,166
6821,2025-12-22 04:38:00,Monday,4,Foggy,Industrial,Low,7,27,4,19
6822,2025-06-20 07:04:00,Friday,7,Clear,Industrial,Medium,29,39,11,32
6823,2025-07-24 20:48:00,Thursday,20,Stormy,Residential,Medium,48,38,5,28
6824,2025-02-04 10:38:00,Tuesday,10,Rainy,Residential,High,63,85,40,73
6825,2025-10-09 02:06:00,Thursday,2,Foggy,Commercial,Medium,21,50,15,25
6826,2025-04-09 13:36:00,Wednesday,13,Foggy,Residential,Low,10,19,3,14
6827,2025-05-29 10:39:00,Thursday,10,Cloudy,Commercial,High,95,106,17,77
6828,2025-11-14 18:08:00,Friday,18,Cloudy,Residential,High,96,92,19,114
6829,2025-04-20 16:29:00,Sunday,16,Stormy,Residential,Medium,25,51,15,54
6830,2025-11-03 01:12:00,Monday,1,Foggy,Industrial,Low,17,15,2,13
6831,2025-06-01 09:00:00,Sunday,9,Cloudy,School Zone,High,85,78,35,72
6832,2025-01-14 17:24:00,Tuesday,17,Stormy,Commercial,High,98,94,34,78
6833,2025-11-10 18:13:00,Monday,18,Clear,Highway,High,56,139,23,152
6834,2025-09-06 11:05:00,Saturday,11,Rainy,Industrial,Low,11,17,4,16
6835,2025-06-11 21:28:00,Wednesday,21,Stormy,School Zone,Low,5,25,3,20
6836,2025-08-13 00:42:00,Wednesday,0,Stormy,Highway,Low,17,18,2,7
6837,2025-11-23 12:33:00,Sunday,12,Foggy,Industrial,Low,18,30,5,9
6838,2025-02-11 12:38:00,Tuesday,12,Cloudy,Industrial,Medium,36,52,6,33
6839,2025-06-17 08:25:00,Tuesday,8,Stormy,Commercial,Medium,37,40,15,34
6840,2025-08-23 23:16:00,Saturday,23,Stormy,Highway,Low,19,23,5,6
6841,2025-02-01 14:27:00,Saturday,14,Foggy,Highway,Medium,27,50,9,20
6842,2025-03-29 06:28:00,Saturday,6,Clear,Residential,Low,15,27,0,10
6843,2025-11-09 02:48:00,Sunday,2,Clear,School Zone,Low,9,23,2,11
6844,2025-03-21 13:44:00,Friday,13,Clear,Commercial,Low,17,26,3,16
6845,2025-06-10 07:37:00,Tuesday,7,Rainy,Commercial,Medium,29,45,11,51
6846,2025-03-16 02:47:00,Sunday,2,Foggy,Highway,Low,5,16,5,5
6847,2025-08-28 11:58:00,Thursday,11,Foggy,Residential,Low,7,19,0,13
6848,2025-07-22 23:36:00,Tuesday,23,Foggy,Highway,Low,8,27,5,6
6849,2025-09-20 22:49:00,Saturday,22,Foggy,Residential,Medium,38,60,7,60
6850,2025-08-26 10:47:00,Tuesday,10,Foggy,Highway,High,116,135,25,120
6851,2025-11-16 20:28:00,Sunday,20,Stormy,Highway,High,119,79,36,69
6852,2025-05-20 02:58:00,Tuesday,2,Foggy,School Zone,Low,17,24,5,15
6853,2025-10-18 02:24:00,Saturday,2,Cloudy,Commercial,Low,15,28,3,11
6854,2025-05-10 01:38:00,Saturday,1,Stormy,School Zone,Medium,32,32,6,50
6855,2025-07-31 06:02:00,Thursday,6,Cloudy,Highway,Medium,32,36,6,59
6856,2025-05-22 03:25:00,Thursday,3,Rainy,School Zone,Low,9,18,0,14
6857,2025-12-12 16:37:00,Friday,16,Rainy,Commercial,Medium,34,68,14,40
6858,2025-04-21 22:16:00,Monday,22,Stormy,Highway,Medium,46,54,9,51
6859,2025-04-30 19:29:00,Wednesday,19,Stormy,Highway,Medium,30,69,15,50
6860,2025-11-17 14:51:00,Monday,14,Rainy,Commercial,Low,17,20,3,9
6861,2025-11-29 15:02:00,Saturday,15,Clear,School Zone,Low,5,15,3,19
6862,2025-06-08 19:45:00,Sunday,19,Clear,Commercial,High,61,82,26,135
6863,2025-12-31 08:03:00,Wednesday,8,Rainy,Commercial,High,82,106,39,81
6864,2025-02-07 12:52:00,Friday,12,Rainy,Industrial,Low,14,27,4,13
6865,2025-08-30 18:22:00,Saturday,18,Rainy,School Zone,High,51,147,24,176
6866,2025-04-28 06:46:00,Monday,6,Cloudy,Highway,Low,6,21,5,5
6867,2025-10-29 16:56:00,Wednesday,16,Rainy,Highway,Medium,44,32,9,53
6868,2025-03-28 03:33:00,Friday,3,Stormy,Commercial,Low,19,26,4,11
6869,2025-09-12 04:29:00,Friday,4,Cloudy,Residential,Medium,34,55,11,35
6870,2025-05-12 09:35:00,Monday,9,Clear,School Zone,Medium,48,63,11,20
6871,2025-02-26 02:11:00,Wednesday,2,Foggy,School Zone,Low,8,20,0,9
6872,2025-01-17 09:35:00,Friday,9,Clear,School Zone,High,90,118,33,71
6873,2025-01-07 06:54:00,Tuesday,6,Clear,Commercial,Low,17,11,4,18
6874,2025-09-13 11:23:00,Saturday,11,Stormy,Highway,Low,19,18,1,7
6875,2025-09-01 19:57:00,Monday,19,Rainy,Residential,Medium,38,36,11,37
6876,2025-08-12 06:49:00,Tuesday,6,Clear,Industrial,Low,13,13,5,7
6877,2025-09-25 13:44:00,Thursday,13,Clear,Residential,Medium,46,46,14,39
6878,2025-09-12 13:37:00,Friday,13,Clear,Commercial,Low,20,10,2,19
6879,2025-02-15 16:44:00,Saturday,16,Cloudy,Commercial,Medium,39,42,15,23
6880,2025-06-17 18:03:00,Tuesday,18,Rainy,School Zone,Medium,23,38,14,35
6881,2025-09-25 07:34:00,Thursday,7,Stormy,Residential,High,100,85,40,116
6882,2025-02-23 18:14:00,Sunday,18,Clear,Highway,High,82,142,28,146
6883,2025-05-24 08:03:00,Saturday,8,Rainy,Commercial,Medium,41,48,14,29
6884,2025-07-11 18:55:00,Friday,18,Foggy,Commercial,Medium,47,34,8,39
6885,2025-04-27 14:57:00,Sunday,14,Rainy,Industrial,Low,15,14,5,10
6886,2025-09-08 13:26:00,Monday,13,Rainy,Commercial,Low,7,17,0,10
6887,2025-09-15 05:18:00,Monday,5,Clear,Industrial,Low,9,25,3,6
6888,2025-06-08 10:03:00,Sunday,10,Stormy,Highway,Medium,23,35,11,27
6889,2025-06-22 23:38:00,Sunday,23,Clear,Industrial,Medium,30,59,11,21
6890,2025-02-09 04:24:00,Sunday,4,Rainy,School Zone,Low,14,10,3,7
6891,2025-01-09 22:04:00,Thursday,22,Rainy,Commercial,Low,18,16,1,13
6892,2025-09-12 18:51:00,Friday,18,Clear,Highway,High,52,141,29,110
6893,2025-06-17 12:12:00,Tuesday,12,Clear,Commercial,Low,11,17,4,19
6894,2025-11-12 22:10:00,Wednesday,22,Foggy,Commercial,Medium,26,46,11,23
6895,2025-10-20 05:41:00,Monday,5,Rainy,Industrial,Low,6,20,5,12
6896,2025-01-09 04:58:00,Thursday,4,Rainy,School Zone,Low,5,13,1,17
6897,2025-10-08 13:30:00,Wednesday,13,Stormy,School Zone,Medium,26,50,10,32
6898,2025-10-20 10:35:00,Monday,10,Foggy,Industrial,High,58,92,38,126
6899,2025-08-14 03:31:00,Thursday,3,Rainy,Commercial,Low,19,19,1,13
6900,2025-01-12 18:02:00,Sunday,18,Rainy,Commercial,High,54,77,22,64
6901,2025-11-16 10:17:00,Sunday,10,Stormy,Residential,High,106,109,17,96
6902,2025-03-20 17:14:00,Thursday,17,Rainy,Highway,Medium,29,55,15,33
6903,2025-04-04 22:16:00,Friday,22,Cloudy,Commercial,Low,10,25,2,15
6904,2025-09-21 19:11:00,Sunday,19,Rainy,Residential,Medium,30,60,7,48
6905,2025-05-22 20:07:00,Thursday,20,Cloudy,Residential,High,99,110,27,118
6906,2025-12-26 13:13:00,Friday,13,Clear,Highway,Low,9,14,1,7
6907,2025-12-22 19:27:00,Monday,19,Rainy,Commercial,Medium,22,40,11,27
6908,2025-07-02 09:03:00,Wednesday,9,Stormy,Highway,High,78,83,16,131
6909,2025-12-29 04:30:00,Monday,4,Clear,Commercial,Medium,30,41,6,45
6910,2025-02-12 11:23:00,Wednesday,11,Foggy,Industrial,Low,20,21,0,14
6911,2025-05-09 17:55:00,Friday,17,Clear,Commercial,High,69,81,40,176
6912,2025-07-28 08:21:00,Monday,8,Cloudy,Residential,High,66,121,40,180
6913,2025-12-22 23:01:00,Monday,23,Clear,Commercial,Low,14,16,5,10
6914,2025-02-24 04:50:00,Monday,4,Foggy,Highway,Medium,41,41,6,38
6915,2025-03-08 22:13:00,Saturday,22,Cloudy,Commercial,Low,15,13,2,11
6916,2025-10-22 20:23:00,Wednesday,20,Foggy,Highway,High,98,72,18,102
6917,2025-06-03 03:10:00,Tuesday,3,Rainy,Residential,Medium,33,31,15,31
6918,2025-03-03 12:32:00,Monday,12,Rainy,Highway,Low,11,25,3,5
6919,2025-07-10 18:41:00,Thursday,18,Rainy,School Zone,Medium,49,68,6,20
6920,2025-04-21 21:20:00,Monday,21,Clear,Industrial,Low,15,10,1,9
6921,2025-04-01 12:49:00,Tuesday,12,Rainy,Commercial,Low,5,17,2,15
6922,2025-11-30 22:53:00,Sunday,22,Clear,Industrial,Low,16,20,0,12
6923,2025-08-16 15:09:00,Saturday,15,Stormy,School Zone,Medium,28,58,13,59
6924,2025-11-03 02:47:00,Monday,2,Clear,School Zone,Low,11,27,3,5
6925,2025-02-08 07:26:00,Saturday,7,Foggy,Highway,High,51,88,25,68
6926,2025-03-26 07:10:00,Wednesday,7,Foggy,Industrial,Medium,35,66,7,44
6927,2025-04-28 16:14:00,Monday,16,Cloudy,Highway,Low,9,12,2,10
6928,2025-08-11 02:05:00,Monday,2,Foggy,Industrial,Medium,40,55,14,38
6929,2025-07-15 07:17:00,Tuesday,7,Clear,Highway,Medium,24,33,13,30
6930,2025-01-23 22:31:00,Thursday,22,Foggy,School Zone,Low,10,15,2,13
6931,2025-07-20 04:23:00,Sunday,4,Clear,School Zone,Low,17,14,4,10
6932,2025-04-15 22:41:00,Tuesday,22,Clear,Residential,Medium,38,49,10,38
6933,2025-02-11 00:56:00,Tuesday,0,Stormy,School Zone,Low,17,28,2,17
6934,2025-06-30 03:54:00,Monday,3,Clear,Commercial,Low,19,26,5,19
6935,2025-12-31 08:16:00,Wednesday,8,Clear,Highway,High,50,81,32,84
6936,2025-04-10 00:36:00,Thursday,0,Clear,Residential,Medium,37,36,12,22
6937,2025-08-27 08:28:00,Wednesday,8,Cloudy,Highway,Medium,48,47,10,38
6938,2025-11-16 21:51:00,Sunday,21,Cloudy,School Zone,Medium,26,64,15,44
6939,2025-11-12 00:17:00,Wednesday,0,Stormy,School Zone,Low,17,25,2,11
6940,2025-06-09 12:04:00,Monday,12,Rainy,Highway,Medium,27,67,15,59
6941,2025-08-14 06:48:00,Thursday,6,Foggy,School Zone,Medium,42,33,15,39
6942,2025-01-15 21:58:00,Wednesday,21,Stormy,Residential,Low,12,14,4,10
6943,2025-07-12 17:13:00,Saturday,17,Clear,Industrial,High,114,143,33,91
6944,2025-06-11 16:47:00,Wednesday,16,Rainy,Highway,Medium,20,61,15,46
6945,2025-10-16 19:19:00,Thursday,19,Cloudy,Industrial,Medium,25,68,8,53
6946,2025-11-18 12:49:00,Tuesday,12,Stormy,Highway,Low,9,17,5,10
6947,2025-09-24 18:07:00,Wednesday,18,Stormy,Residential,High,96,145,15,162
6948,2025-01-03 10:22:00,Friday,10,Cloudy,School Zone,Medium,41,42,9,59
6949,2025-07-28 01:26:00,Monday,1,Rainy,Commercial,Low,18,26,5,9
6950,2025-03-22 17:10:00,Saturday,17,Foggy,School Zone,High,102,128,31,73
6951,2025-12-03 16:33:00,Wednesday,16,Cloudy,Residential,Low,7,19,4,15
6952,2025-02-26 16:37:00,Wednesday,16,Cloudy,School Zone,Medium,26,63,8,21
6953,2025-04-14 13:30:00,Monday,13,Rainy,Commercial,Medium,22,60,6,49
6954,2025-07-01 23:59:00,Tuesday,23,Foggy,School Zone,Medium,45,66,8,41
6955,2025-02-14 01:31:00,Friday,1,Rainy,Commercial,Low,12,21,2,20
6956,2025-08-24 23:50:00,Sunday,23,Rainy,Commercial,Low,11,21,1,15
6957,2025-03-25 04:57:00,Tuesday,4,Foggy,School Zone,Medium,36,59,7,49
6958,2025-01-06 08:32:00,Monday,8,Stormy,Industrial,Medium,25,56,10,33
6959,2025-04-09 20:33:00,Wednesday,20,Rainy,Highway,High,81,108,17,150
6960,2025-09-24 17:00:00,Wednesday,17,Stormy,Highway,High,82,129,24,142
6961,2025-07-25 15:22:00,Friday,15,Foggy,Industrial,Medium,35,41,7,38
6962,2025-10-02 18:26:00,Thursday,18,Foggy,Industrial,High,92,106,36,172
6963,2025-05-23 21:51:00,Friday,21,Cloudy,Residential,Low,14,12,5,13
6964,2025-10-21 18:08:00,Tuesday,18,Foggy,Industrial,High,114,71,38,77
6965,2025-04-14 02:33:00,Monday,2,Cloudy,Industrial,Low,16,25,0,7
6966,2025-04-05 11:00:00,Saturday,11,Clear,Highway,Low,18,13,2,15
6967,2025-01-16 14:08:00,Thursday,14,Clear,School Zone,Medium,28,44,10,32
6968,2025-04-09 19:06:00,Wednesday,19,Cloudy,Highway,High,59,130,33,94
6969,2025-07-24 22:49:00,Thursday,22,Rainy,Industrial,Low,19,11,0,15
6970,2025-03-24 02:58:00,Monday,2,Cloudy,Highway,Low,18,10,5,16
6971,2025-10-20 06:30:00,Monday,6,Cloudy,Commercial,Low,12,14,1,18
6972,2025-01-03 07:05:00,Friday,7,Rainy,Residential,High,92,72,18,71
6973,2025-01-03 01:54:00,Friday,1,Foggy,School Zone,Low,8,13,4,6
6974,2025-01-04 10:17:00,Saturday,10,Cloudy,Industrial,High,75,103,39,168
6975,2025-07-27 23:27:00,Sunday,23,Rainy,Residential,Medium,28,46,13,52
6976,2025-09-05 20:18:00,Friday,20,Rainy,Commercial,High,113,100,24,80
6977,2025-04-08 23:34:00,Tuesday,23,Rainy,School Zone,Medium,44,67,10,57
6978,2025-12-26 20:58:00,Friday,20,Foggy,Residential,Medium,41,57,9,32
6979,2025-10-18 17:45:00,Saturday,17,Foggy,Industrial,High,80,74,17,128
6980,2025-12-02 23:17:00,Tuesday,23,Rainy,Residential,Medium,26,49,9,44
6981,2025-01-29 06:41:00,Wednesday,6,Cloudy,Residential,Low,20,29,2,9
6982,2025-12-28 10:26:00,Sunday,10,Cloudy,Commercial,Medium,30,36,8,39
6983,2025-02-25 13:08:00,Tuesday,13,Clear,Commercial,Medium,44,58,5,22
6984,2025-06-25 11:11:00,Wednesday,11,Rainy,Highway,Medium,41,38,13,44
6985,2025-02-16 13:39:00,Sunday,13,Rainy,Highway,Low,13,24,2,11
6986,2025-02-03 11:58:00,Monday,11,Stormy,Highway,Low,15,15,2,10
6987,2025-10-02 12:20:00,Thursday,12,Stormy,Residential,Low,9,12,4,11
6988,2025-08-31 13:25:00,Sunday,13,Clear,Residential,Medium,23,42,11,54
6989,2025-07-20 18:20:00,Sunday,18,Cloudy,Residential,High,51,135,40,143
6990,2025-04-12 10:00:00,Saturday,10,Rainy,Residential,Medium,26,42,5,32
6991,2025-04-10 23:14:00,Thursday,23,Rainy,Commercial,Low,13,12,3,9
6992,2025-01-08 13:34:00,Wednesday,13,Cloudy,School Zone,Medium,37,50,11,48
6993,2025-03-26 14:28:00,Wednesday,14,Stormy,Industrial,Medium,35,66,9,26
6994,2025-10-15 02:32:00,Wednesday,2,Rainy,Residential,Low,6,10,2,8
6995,2025-10-15 11:13:00,Wednesday,11,Stormy,Highway,Medium,22,49,15,57
6996,2025-07-21 11:12:00,Monday,11,Rainy,Commercial,Medium,46,40,5,29
6997,2025-09-21 02:44:00,Sunday,2,Cloudy,Residential,Medium,39,34,8,26
6998,2025-02-23 12:03:00,Sunday,12,Foggy,Commercial,Medium,35,47,13,27
6999,2025-01-26 00:44:00,Sunday,0,Cloudy,Residential,Medium,37,34,9,20
7000,2025-02-13 04:31:00,Thursday,4,Stormy,Highway,Low,20,13,5,19
7001,2025-01-20 15:44:00,Monday,15,Stormy,Industrial,Medium,26,50,9,41
7002,2025-08-30 05:11:00,Saturday,5,Foggy,Residential,Low,6,29,4,18
7003,2025-07-04 09:34:00,Friday,9,Stormy,Commercial,Medium,29,31,15,36
7004,2025-03-15 09:39:00,Saturday,9,Rainy,Commercial,Medium,31,46,9,25
7005,2025-01-10 09:02:00,Friday,9,Cloudy,Commercial,High,97,106,26,168
7006,2025-04-29 21:05:00,Tuesday,21,Clear,School Zone,Low,10,12,0,8
7007,2025-04-15 02:08:00,Tuesday,2,Rainy,School Zone,Low,18,29,2,9
7008,2025-11-16 02:08:00,Sunday,2,Cloudy,Highway,Low,18,13,1,19
7009,2025-09-23 00:37:00,Tuesday,0,Cloudy,Highway,Low,5,26,5,16
7010,2025-04-20 07:07:00,Sunday,7,Clear,Commercial,Medium,47,62,11,49
7011,2025-10-17 22:09:00,Friday,22,Stormy,Industrial,Medium,22,67,10,46
7012,2025-12-15 10:21:00,Monday,10,Stormy,Highway,High,105,93,26,76
7013,2025-08-21 05:29:00,Thursday,5,Clear,Industrial,Medium,38,58,15,45
7014,2025-11-20 20:10:00,Thursday,20,Cloudy,Commercial,Medium,42,37,6,25
7015,2025-03-05 13:29:00,Wednesday,13,Cloudy,Industrial,Low,17,30,2,10
7016,2025-08-10 19:35:00,Sunday,19,Rainy,Commercial,High,71,85,29,142
7017,2025-10-14 22:42:00,Tuesday,22,Stormy,School Zone,Medium,44,58,11,32
7018,2025-04-05 08:25:00,Saturday,8,Stormy,Commercial,High,119,78,26,119
7019,2025-08-25 13:03:00,Monday,13,Stormy,Residential,Low,5,13,3,12
7020,2025-03-07 08:32:00,Friday,8,Stormy,Residential,Medium,48,66,10,55
7021,2025-11-07 05:30:00,Friday,5,Cloudy,Highway,Low,7,22,5,17
7022,2025-05-13 09:38:00,Tuesday,9,Rainy,Commercial,Medium,39,69,10,50
7023,2025-04-18 16:30:00,Friday,16,Clear,School Zone,Medium,23,47,6,28
7024,2025-07-19 06:27:00,Saturday,6,Clear,School Zone,Medium,45,48,9,57
7025,2025-10-30 06:28:00,Thursday,6,Foggy,Highway,Low,11,27,4,20
7026,2025-10-05 04:46:00,Sunday,4,Foggy,Commercial,Low,7,30,2,6
7027,2025-12-19 22:30:00,Friday,22,Rainy,Industrial,Low,5,29,2,10
7028,2025-03-13 11:43:00,Thursday,11,Cloudy,Commercial,Low,9,16,2,15
7029,2025-12-04 16:59:00,Thursday,16,Rainy,Residential,Medium,37,53,6,52
7030,2025-09-08 14:43:00,Monday,14,Foggy,Industrial,Low,13,10,4,12
7031,2025-10-12 15:34:00,Sunday,15,Clear,Commercial,Medium,30,69,14,60
7032,2025-12-31 13:46:00,Wednesday,13,Rainy,Residential,Low,20,30,4,18
7033,2025-03-15 16:07:00,Saturday,16,Stormy,School Zone,Low,5,26,5,14
7034,2025-09-26 02:16:00,Friday,2,Stormy,Residential,Low,7,18,1,16
7035,2025-05-04 15:06:00,Sunday,15,Clear,Commercial,Medium,40,68,5,35
7036,2025-11-05 09:09:00,Wednesday,9,Cloudy,Commercial,High,95,104,33,67
7037,2025-10-14 01:57:00,Tuesday,1,Foggy,Highway,Low,11,10,2,15
7038,2025-12-16 22:15:00,Tuesday,22,Stormy,Commercial,Low,5,24,3,5
7039,2025-05-29 20:34:00,Thursday,20,Clear,Commercial,High,110,83,26,132
7040,2025-09-02 00:52:00,Tuesday,0,Cloudy,Residential,Low,9,18,3,19
7041,2025-10-27 10:34:00,Monday,10,Foggy,School Zone,Medium,46,43,7,37
7042,2025-08-13 09:44:00,Wednesday,9,Cloudy,Commercial,Medium,35,59,6,29
7043,2025-06-16 02:07:00,Monday,2,Clear,Commercial,Low,10,11,1,10
7044,2025-05-07 01:46:00,Wednesday,1,Clear,School Zone,Medium,33,38,12,34
7045,2025-11-28 06:52:00,Friday,6,Cloudy,Commercial,Low,16,18,5,11
7046,2025-03-11 22:40:00,Tuesday,22,Cloudy,Commercial,Low,10,19,0,14
7047,2025-09-17 19:26:00,Wednesday,19,Foggy,Residential,High,108,141,21,165
7048,2025-02-03 03:39:00,Monday,3,Clear,School Zone,Low,17,25,0,7
7049,2025-08-16 14:09:00,Saturday,14,Foggy,Industrial,Medium,50,69,8,25
7050,2025-08-18 18:12:00,Monday,18,Stormy,Residential,High,54,143,21,137
7051,2025-07-29 18:47:00,Tuesday,18,Foggy,Highway,High,116,75,17,74
7052,2025-03-05 12:38:00,Wednesday,12,Cloudy,Industrial,Low,11,20,2,8
7053,2025-11-30 07:53:00,Sunday,7,Rainy,School Zone,High,83,144,39,97
7054,2025-12-13 10:32:00,Saturday,10,Foggy,Commercial,Medium,21,50,13,34
7055,2025-09-08 18:29:00,Monday,18,Foggy,Industrial,High,94,74,40,73
7056,2025-03-09 22:41:00,Sunday,22,Foggy,School Zone,Medium,32,47,13,56
7057,2025-02-09 23:50:00,Sunday,23,Clear,Commercial,Medium,40,69,13,51
7058,2025-05-06 05:27:00,Tuesday,5,Foggy,Highway,Low,10,14,2,13
7059,2025-07-23 22:58:00,Wednesday,22,Cloudy,Highway,Medium,45,65,6,38
7060,2025-03-14 18:22:00,Friday,18,Stormy,Highway,Medium,41,63,6,59
7061,2025-01-14 11:02:00,Tuesday,11,Stormy,Industrial,Medium,45,44,14,26
7062,2025-07-29 05:02:00,Tuesday,5,Clear,School Zone,Low,19,20,0,9
7063,2025-07-09 00:58:00,Wednesday,0,Rainy,Commercial,Low,16,22,2,14
7064,2025-01-24 16:10:00,Friday,16,Rainy,Industrial,Low,13,17,3,10
7065,2025-02-23 16:49:00,Sunday,16,Foggy,Commercial,Medium,27,60,6,44
7066,2025-11-04 19:07:00,Tuesday,19,Foggy,Commercial,Medium,38,63,6,23
7067,2025-08-21 12:25:00,Thursday,12,Foggy,Industrial,Low,11,27,0,7
7068,2025-02-05 13:39:00,Wednesday,13,Cloudy,Industrial,Medium,34,63,14,24
7069,2025-08-31 15:50:00,Sunday,15,Stormy,Highway,Medium,47,62,5,28
7070,2025-06-08 21:56:00,Sunday,21,Cloudy,Industrial,Low,14,30,0,19
7071,2025-01-20 03:26:00,Monday,3,Foggy,Residential,Low,18,25,0,16
7072,2025-05-22 08:22:00,Thursday,8,Clear,School Zone,Medium,20,56,7,21
7073,2025-05-24 13:07:00,Saturday,13,Rainy,Highway,Medium,45,56,5,43
7074,2025-09-28 11:11:00,Sunday,11,Cloudy,Highway,Low,17,17,1,17
7075,2025-02-12 19:38:00,Wednesday,19,Rainy,Highway,High,110,114,25,94
7076,2025-06-15 19:50:00,Sunday,19,Foggy,Highway,Medium,50,52,6,58
7077,2025-07-14 08:05:00,Monday,8,Stormy,Industrial,High,117,100,34,111
7078,2025-07-19 02:53:00,Saturday,2,Clear,Highway,Medium,45,45,14,34
7079,2025-01-29 18:28:00,Wednesday,18,Foggy,Industrial,High,79,148,32,131
7080,2025-07-22 01:08:00,Tuesday,1,Stormy,Commercial,Medium,35,65,5,26
7081,2025-08-30 06:36:00,Saturday,6,Foggy,Industrial,Low,13,19,1,9
7082,2025-03-06 23:29:00,Thursday,23,Stormy,Commercial,Medium,44,42,8,43
7083,2025-12-06 05:10:00,Saturday,5,Foggy,School Zone,Low,18,17,5,13
7084,2025-11-27 20:09:00,Thursday,20,Rainy,Commercial,Medium,28,63,8,36
7085,2025-02-17 09:02:00,Monday,9,Cloudy,Highway,Medium,21,31,5,52
7086,2025-03-11 20:08:00,Tuesday,20,Cloudy,Residential,High,100,85,39,116
7087,2025-10-31 19:46:00,Friday,19,Stormy,Industrial,High,104,142,40,73
7088,2025-03-12 18:29:00,Wednesday,18,Clear,Commercial,High,110,77,20,109
7089,2025-12-23 14:14:00,Tuesday,14,Rainy,Residential,Low,16,21,5,9
