traffic_id,timestamp,day,hour,weather,area_type,traffic_density,car_count,bike_count,truck_count,signal_waiting_time_seconds,traffic_load,date
9164,2025-04-04 03:52:00,Friday,3,Stormy,Industrial,Low,14,17,0,11,31,2025-04-04
9165,2025-07-07 22:38:00,Monday,22,Stormy,School Zone,Medium,40,64,14,47,118,2025-07-07
9166,2025-10-31 14:58:00,Friday,14,Rainy,Highway,Medium,36,55,14,30,105,2025-10-31
9167,2025-04-10 07:03:00,Thursday,7,Cloudy,School Zone,High,111,134,23,122,268,2025-04-10
9168,2025-05-18 10:52:00,Sunday,10,Clear,Commercial,Medium,29,62,9,52,100,2025-05-18
9169,2025-11-09 16:44:00,Sunday,16,Stormy,Commercial,Medium,41,39,9,60,89,2025-11-09
9170,2025-12-07 01:59:00,Sunday,1,Stormy,Industrial,Low,16,25,1,20,42,2025-12-07
9171,2025-05-23 22:06:00,Friday,22,Foggy,Industrial,Low,18,23,4,18,45,2025-05-23
9172,2025-02-04 18:16:00,Tuesday,18,Rainy,Residential,High,115,85,24,139,224,2025-02-04
9173,2025-01-06 12:59:00,Monday,12,Foggy,Residential,Low,6,16,4,15,26,2025-01-06
9174,2025-11-08 08:19:00,Saturday,8,Foggy,School Zone,Medium,50,38,6,55,94,2025-11-08
9175,2025-03-24 19:56:00,Monday,19,Foggy,Highway,High,93,137,26,61,256,2025-03-24
9176,2025-06-19 08:05:00,Thursday,8,Cloudy,Residential,Medium,41,70,13,54,124,2025-06-19
9177,2025-09-25 14:32:00,Thursday,14,Clear,Residential,Low,10,29,2,16,41,2025-09-25
9178,2025-02-23 09:46:00,Sunday,9,Clear,Industrial,High,60,142,27,83,229,2025-02-23
9179,2025-08-29 20:40:00,Friday,20,Clear,Highway,Medium,25,42,8,48,75,2025-08-29
9180,2025-03-26 22:44:00,Wednesday,22,Clear,School Zone,Low,16,29,2,15,47,2025-03-26
9181,2025-12-07 02:17:00,Sunday,2,Foggy,School Zone,Low,6,12,1,9,19,2025-12-07
9182,2025-06-28 12:23:00,Saturday,12,Rainy,Residential,Low,13,23,3,12,39,2025-06-28
9183,2025-08-27 07:54:00,Wednesday,7,Cloudy,School Zone,High,61,81,29,100,171,2025-08-27
9184,2025-08-18 15:09:00,Monday,15,Cloudy,Residential,Medium,26,70,8,44,104,2025-08-18
9185,2025-05-08 08:48:00,Thursday,8,Rainy,Highway,High,102,120,30,86,252,2025-05-08
9186,2025-02-08 10:17:00,Saturday,10,Stormy,Residential,Medium,29,58,10,35,97,2025-02-08
9187,2025-03-12 13:12:00,Wednesday,13,Cloudy,Highway,Low,20,13,2,10,35,2025-03-12
9188,2025-10-01 05:56:00,Wednesday,5,Foggy,Commercial,Low,9,24,0,12,33,2025-10-01
9189,2025-01-26 20:19:00,Sunday,20,Rainy,School Zone,Medium,41,57,7,23,105,2025-01-26
9190,2025-08-29 08:08:00,Friday,8,Stormy,Industrial,High,104,93,38,145,235,2025-08-29
9191,2025-04-25 14:34:00,Friday,14,Stormy,Commercial,Low,17,26,5,15,48,2025-04-25
9192,2025-11-01 15:56:00,Saturday,15,Cloudy,School Zone,Medium,25,44,7,54,76,2025-11-01
9193,2025-06-04 18:12:00,Wednesday,18,Stormy,Commercial,High,86,73,29,113,188,2025-06-04
9194,2025-05-09 12:58:00,Friday,12,Foggy,Commercial,Low,7,26,1,17,34,2025-05-09
9195,2025-08-25 01:19:00,Monday,1,Cloudy,Commercial,Low,5,15,3,15,23,2025-08-25
9196,2025-09-06 23:52:00,Saturday,23,Rainy,Residential,Medium,46,36,8,44,90,2025-09-06
9197,2025-11-14 17:26:00,Friday,17,Rainy,Highway,High,69,97,30,99,196,2025-11-14
9198,2025-07-02 22:07:00,Wednesday,22,Clear,Industrial,Medium,22,37,6,26,65,2025-07-02
9199,2025-03-17 01:27:00,Monday,1,Cloudy,School Zone,Low,12,22,4,12,38,2025-03-17
9200,2025-01-07 18:19:00,Tuesday,18,Rainy,Commercial,High,74,134,17,152,225,2025-01-07
9201,2025-07-27 17:13:00,Sunday,17,Stormy,Residential,High,103,107,19,144,229,2025-07-27
9202,2025-08-27 19:32:00,Wednesday,19,Cloudy,Residential,High,71,96,19,111,186,2025-08-27
9203,2025-04-25 06:21:00,Friday,6,Cloudy,Commercial,Medium,22,61,9,57,92,2025-04-25
9204,2025-05-05 22:51:00,Monday,22,Foggy,Residential,Medium,26,37,8,35,71,2025-05-05
9205,2025-09-04 09:49:00,Thursday,9,Rainy,Residential,High,62,84,33,170,179,2025-09-04
9206,2025-03-31 22:06:00,Monday,22,Stormy,Industrial,Low,6,13,5,7,24,2025-03-31
9207,2025-08-21 07:39:00,Thursday,7,Clear,Highway,High,78,97,24,121,199,2025-08-21
9208,2025-01-17 08:11:00,Friday,8,Cloudy,Highway,Medium,29,52,13,48,94,2025-01-17
9209,2025-03-23 13:10:00,Sunday,13,Cloudy,Residential,Medium,21,54,15,21,90,2025-03-23
9210,2025-12-11 17:58:00,Thursday,17,Stormy,Highway,Medium,41,59,10,51,110,2025-12-11
9211,2025-10-09 11:25:00,Thursday,11,Stormy,School Zone,Medium,38,50,10,36,98,2025-10-09
9212,2025-04-24 13:13:00,Thursday,13,Cloudy,Residential,Medium,33,50,12,22,95,2025-04-24
9213,2025-08-21 00:13:00,Thursday,0,Clear,Highway,Medium,21,46,6,31,73,2025-08-21
9214,2025-07-21 00:17:00,Monday,0,Clear,Industrial,Medium,48,48,13,20,109,2025-07-21
9215,2025-05-28 09:05:00,Wednesday,9,Foggy,Industrial,Medium,45,56,8,54,109,2025-05-28
9216,2025-06-28 09:10:00,Saturday,9,Clear,Industrial,Medium,48,58,15,37,121,2025-06-28
9217,2025-07-16 02:24:00,Wednesday,2,Foggy,School Zone,Low,13,24,5,15,42,2025-07-16
9218,2025-10-11 14:57:00,Saturday,14,Clear,Commercial,Medium,28,44,15,51,87,2025-10-11
9219,2025-10-07 16:00:00,Tuesday,16,Clear,Residential,Low,12,17,1,7,30,2025-10-07
9220,2025-08-29 20:55:00,Friday,20,Rainy,Residential,High,56,108,34,152,198,2025-08-29
9221,2025-02-10 11:00:00,Monday,11,Cloudy,Highway,Low,13,21,5,14,39,2025-02-10
9222,2025-12-28 21:30:00,Sunday,21,Clear,School Zone,Medium,31,34,15,32,80,2025-12-28
9223,2025-02-27 12:09:00,Thursday,12,Rainy,Commercial,Low,15,21,4,10,40,2025-02-27
9224,2025-10-29 06:58:00,Wednesday,6,Clear,Industrial,Low,18,18,2,13,38,2025-10-29
9225,2025-03-10 06:33:00,Monday,6,Stormy,Commercial,Low,10,13,3,11,26,2025-03-10
9226,2025-11-08 01:44:00,Saturday,1,Stormy,Residential,Medium,30,50,12,56,92,2025-11-08
9227,2025-12-20 00:59:00,Saturday,0,Foggy,Industrial,Medium,46,33,6,52,85,2025-12-20
9228,2025-06-09 21:57:00,Monday,21,Rainy,Residential,Medium,39,60,5,59,104,2025-06-09
9229,2025-07-02 19:10:00,Wednesday,19,Rainy,Highway,Medium,28,55,7,36,90,2025-07-02
9230,2025-05-10 00:25:00,Saturday,0,Stormy,Residential,Low,18,12,3,13,33,2025-05-10
9231,2025-04-24 16:49:00,Thursday,16,Clear,Highway,Low,19,15,3,12,37,2025-04-24
9232,2025-04-12 04:24:00,Saturday,4,Rainy,Residential,Low,13,21,5,11,39,2025-04-12
9233,2025-07-31 04:25:00,Thursday,4,Rainy,School Zone,Low,16,13,2,19,31,2025-07-31
9234,2025-02-26 22:58:00,Wednesday,22,Stormy,Highway,Low,7,10,3,10,20,2025-02-26
9235,2025-12-15 10:15:00,Monday,10,Rainy,Industrial,Medium,36,45,5,54,86,2025-12-15
9236,2025-05-10 04:11:00,Saturday,4,Stormy,Highway,Low,8,29,2,14,39,2025-05-10
9237,2025-01-18 23:20:00,Saturday,23,Foggy,Highway,Low,8,26,4,11,38,2025-01-18
9238,2025-07-04 10:00:00,Friday,10,Foggy,Commercial,Medium,27,49,7,46,83,2025-07-04
9239,2025-12-14 22:34:00,Sunday,22,Clear,School Zone,Low,19,24,5,5,48,2025-12-14
9240,2025-07-02 18:00:00,Wednesday,18,Stormy,School Zone,Medium,30,42,6,30,78,2025-07-02
9241,2025-05-24 11:59:00,Saturday,11,Foggy,Highway,Low,12,28,4,11,44,2025-05-24
9242,2025-04-10 22:26:00,Thursday,22,Cloudy,School Zone,Low,11,24,1,18,36,2025-04-10
9243,2025-02-24 07:37:00,Monday,7,Rainy,Residential,High,50,84,30,107,164,2025-02-24
9244,2025-11-06 16:50:00,Thursday,16,Stormy,School Zone,Low,15,26,5,8,46,2025-11-06
9245,2025-03-27 21:33:00,Thursday,21,Stormy,Commercial,Low,10,13,1,11,24,2025-03-27
9246,2025-09-25 13:24:00,Thursday,13,Stormy,Commercial,Medium,31,41,12,53,84,2025-09-25
9247,2025-12-09 17:06:00,Tuesday,17,Stormy,Commercial,High,95,127,40,144,262,2025-12-09
9248,2025-11-19 21:52:00,Wednesday,21,Foggy,Residential,Medium,36,67,5,45,108,2025-11-19
9249,2025-08-16 22:43:00,Saturday,22,Cloudy,Highway,Low,20,20,5,5,45,2025-08-16
9250,2025-07-03 14:24:00,Thursday,14,Clear,Residential,Low,16,10,5,19,31,2025-07-03
9251,2025-03-12 16:45:00,Wednesday,16,Stormy,Commercial,Low,20,17,1,5,38,2025-03-12
9252,2025-06-12 19:47:00,Thursday,19,Cloudy,Commercial,Medium,48,53,15,38,116,2025-06-12
9253,2025-06-11 01:47:00,Wednesday,1,Clear,Residential,Medium,20,52,7,52,79,2025-06-11
9254,2025-05-14 00:50:00,Wednesday,0,Clear,School Zone,Low,17,19,4,15,40,2025-05-14
9255,2025-06-05 04:16:00,Thursday,4,Stormy,Commercial,Medium,27,36,15,47,78,2025-06-05
9256,2025-11-28 03:46:00,Friday,3,Stormy,Residential,Low,5,27,3,9,35,2025-11-28
9257,2025-04-14 21:18:00,Monday,21,Rainy,Residential,Low,5,16,1,10,22,2025-04-14
9258,2025-06-09 12:46:00,Monday,12,Stormy,School Zone,Medium,29,45,5,33,79,2025-06-09
9259,2025-08-31 15:59:00,Sunday,15,Rainy,Commercial,Low,5,19,2,13,26,2025-08-31
9260,2025-03-03 02:12:00,Monday,2,Cloudy,Highway,Low,15,18,2,11,35,2025-03-03
9261,2025-01-02 07:29:00,Thursday,7,Foggy,Commercial,High,74,119,36,152,229,2025-01-02
9262,2025-08-09 17:17:00,Saturday,17,Cloudy,Industrial,High,71,75,35,170,181,2025-08-09
9263,2025-11-17 23:39:00,Monday,23,Clear,Highway,Medium,28,31,10,46,69,2025-11-17
9264,2025-05-23 04:11:00,Friday,4,Foggy,Industrial,Low,14,23,4,5,41,2025-05-23
9265,2025-01-26 02:46:00,Sunday,2,Foggy,Commercial,Low,10,29,0,8,39,2025-01-26
9266,2025-02-15 20:50:00,Saturday,20,Rainy,School Zone,Medium,46,70,12,29,128,2025-02-15
9267,2025-01-24 12:53:00,Friday,12,Foggy,Residential,Medium,22,69,14,36,105,2025-01-24
9268,2025-03-16 14:47:00,Sunday,14,Clear,School Zone,Medium,45,47,12,49,104,2025-03-16
9269,2025-05-03 03:41:00,Saturday,3,Cloudy,School Zone,Low,20,15,3,11,38,2025-05-03
9270,2025-10-31 22:08:00,Friday,22,Rainy,Industrial,Low,7,11,2,8,20,2025-10-31
9271,2025-10-21 08:01:00,Tuesday,8,Rainy,Commercial,High,61,115,26,104,202,2025-10-21
9272,2025-07-10 21:41:00,Thursday,21,Foggy,Residential,Low,8,21,2,7,31,2025-07-10
9273,2025-05-10 19:24:00,Saturday,19,Stormy,Highway,High,84,85,27,139,196,2025-05-10
9274,2025-05-02 08:29:00,Friday,8,Stormy,School Zone,Medium,41,45,7,49,93,2025-05-02
9275,2025-06-28 01:27:00,Saturday,1,Foggy,Commercial,Medium,24,54,9,44,87,2025-06-28
9276,2025-04-20 23:00:00,Sunday,23,Cloudy,Highway,Low,7,22,2,16,31,2025-04-20
9277,2025-09-14 03:36:00,Sunday,3,Clear,Industrial,Low,20,13,1,20,34,2025-09-14
9278,2025-02-02 22:07:00,Sunday,22,Clear,Residential,Medium,41,36,9,57,86,2025-02-02
9279,2025-12-18 15:30:00,Thursday,15,Cloudy,School Zone,Low,16,23,5,13,44,2025-12-18
9280,2025-12-19 09:21:00,Friday,9,Cloudy,Residential,Medium,35,45,5,23,85,2025-12-19
9281,2025-10-10 10:03:00,Friday,10,Foggy,Industrial,High,77,142,21,152,240,2025-10-10
9282,2025-02-26 18:51:00,Wednesday,18,Rainy,Industrial,Medium,38,31,5,55,74,2025-02-26
9283,2025-10-30 12:46:00,Thursday,12,Clear,School Zone,Low,9,11,5,7,25,2025-10-30
9284,2025-05-18 22:20:00,Sunday,22,Clear,Residential,Medium,41,40,13,51,94,2025-05-18
9285,2025-04-26 06:51:00,Saturday,6,Foggy,Commercial,Medium,39,41,13,48,93,2025-04-26
9286,2025-06-30 03:31:00,Monday,3,Clear,Industrial,Low,14,11,3,10,28,2025-06-30
9287,2025-09-03 15:20:00,Wednesday,15,Rainy,Residential,Low,16,21,0,9,37,2025-09-03
9288,2025-02-06 03:55:00,Thursday,3,Clear,Industrial,Low,8,25,4,7,37,2025-02-06
9289,2025-02-17 23:49:00,Monday,23,Stormy,Industrial,Low,10,16,2,17,28,2025-02-17
9290,2025-10-23 23:23:00,Thursday,23,Rainy,Residential,Low,16,28,0,19,44,2025-10-23
9291,2025-12-31 11:53:00,Wednesday,11,Foggy,Highway,Low,14,17,1,7,32,2025-12-31
9292,2025-06-21 14:53:00,Saturday,14,Rainy,Residential,Medium,43,66,11,25,120,2025-06-21
9293,2025-06-20 10:18:00,Friday,10,Stormy,Industrial,Medium,27,34,13,34,74,2025-06-20
9294,2025-04-28 02:45:00,Monday,2,Cloudy,Residential,Medium,26,56,8,50,90,2025-04-28
9295,2025-01-15 01:26:00,Wednesday,1,Rainy,Residential,Low,17,22,5,6,44,2025-01-15
9296,2025-08-01 19:09:00,Friday,19,Rainy,Highway,Medium,39,64,6,56,109,2025-08-01
9297,2025-04-20 00:45:00,Sunday,0,Cloudy,Industrial,Low,20,22,5,5,47,2025-04-20
9298,2025-03-06 19:46:00,Thursday,19,Clear,Residential,High,68,139,28,87,235,2025-03-06
9299,2025-10-20 08:17:00,Monday,8,Rainy,Highway,Medium,33,46,8,30,87,2025-10-20
9300,2025-06-29 08:14:00,Sunday,8,Cloudy,Commercial,High,70,150,27,65,247,2025-06-29
9301,2025-09-22 15:57:00,Monday,15,Clear,Commercial,Low,14,18,4,17,36,2025-09-22
9302,2025-01-27 23:10:00,Monday,23,Stormy,Industrial,Low,11,17,4,10,32,2025-01-27
9303,2025-05-01 13:01:00,Thursday,13,Foggy,Industrial,Medium,35,43,9,57,87,2025-05-01
9304,2025-08-06 07:53:00,Wednesday,7,Foggy,Industrial,Medium,30,47,10,40,87,2025-08-06
9305,2025-09-02 19:27:00,Tuesday,19,Stormy,Industrial,High,117,137,33,99,287,2025-09-02
9306,2025-03-14 14:55:00,Friday,14,Rainy,Residential,Medium,42,65,7,20,114,2025-03-14
9307,2025-10-02 20:35:00,Thursday,20,Rainy,Industrial,Medium,24,40,13,58,77,2025-10-02
9308,2025-10-13 15:11:00,Monday,15,Rainy,Residential,Low,6,21,0,13,27,2025-10-13
9309,2025-08-03 09:11:00,Sunday,9,Clear,Highway,High,78,88,28,137,194,2025-08-03
9310,2025-04-16 17:06:00,Wednesday,17,Cloudy,School Zone,High,113,96,20,60,229,2025-04-16
9311,2025-08-20 13:48:00,Wednesday,13,Cloudy,Highway,Medium,46,59,7,31,112,2025-08-20
9312,2025-04-14 17:56:00,Monday,17,Rainy,School Zone,High,79,108,31,171,218,2025-04-14
9313,2025-02-15 15:57:00,Saturday,15,Rainy,Highway,Medium,27,37,6,41,70,2025-02-15
9314,2025-01-31 04:44:00,Friday,4,Clear,Residential,Low,11,17,5,10,33,2025-01-31
9315,2025-06-19 16:29:00,Thursday,16,Clear,School Zone,Low,10,13,4,8,27,2025-06-19
9316,2025-10-24 18:07:00,Friday,18,Clear,Highway,High,83,114,27,135,224,2025-10-24
9317,2025-08-08 04:08:00,Friday,4,Clear,Residential,Low,11,29,5,19,45,2025-08-08
9318,2025-07-12 15:33:00,Saturday,15,Stormy,Highway,Low,18,10,4,13,32,2025-07-12
9319,2025-04-20 15:51:00,Sunday,15,Rainy,Industrial,Medium,33,58,13,52,104,2025-04-20
9320,2025-10-27 06:46:00,Monday,6,Rainy,School Zone,Low,7,11,4,14,22,2025-10-27
9321,2025-06-09 09:42:00,Monday,9,Clear,School Zone,High,81,86,33,64,200,2025-06-09
9322,2025-10-18 01:50:00,Saturday,1,Rainy,Highway,Low,7,19,2,7,28,2025-10-18
9323,2025-11-27 17:37:00,Thursday,17,Foggy,Highway,Medium,48,45,5,29,98,2025-11-27
9324,2025-02-28 20:23:00,Friday,20,Cloudy,School Zone,High,62,128,39,135,229,2025-02-28
9325,2025-03-09 02:19:00,Sunday,2,Stormy,Commercial,Low,17,12,2,9,31,2025-03-09
9326,2025-10-30 03:53:00,Thursday,3,Stormy,Residential,Low,17,29,5,14,51,2025-10-30
9327,2025-05-01 12:38:00,Thursday,12,Stormy,Highway,Low,8,29,2,16,39,2025-05-01
9328,2025-03-25 05:02:00,Tuesday,5,Stormy,Highway,Low,15,16,0,15,31,2025-03-25
9329,2025-06-02 19:11:00,Monday,19,Cloudy,Highway,Medium,48,67,8,53,123,2025-06-02
9330,2025-08-14 13:57:00,Thursday,13,Clear,Industrial,Low,10,16,3,19,29,2025-08-14
9331,2025-10-06 17:47:00,Monday,17,Cloudy,Residential,Medium,37,70,11,47,118,2025-10-06
9332,2025-12-15 22:20:00,Monday,22,Stormy,School Zone,Low,5,28,5,20,38,2025-12-15
9333,2025-12-15 19:15:00,Monday,19,Clear,Industrial,High,68,109,15,167,192,2025-12-15
9334,2025-01-01 17:14:00,Wednesday,17,Stormy,School Zone,High,82,124,36,178,242,2025-01-01
9335,2025-07-29 11:12:00,Tuesday,11,Stormy,Commercial,Medium,33,56,14,56,103,2025-07-29
9336,2025-03-29 07:48:00,Saturday,7,Rainy,Industrial,Medium,39,35,10,26,84,2025-03-29
9337,2025-10-24 04:33:00,Friday,4,Stormy,Commercial,Low,17,13,3,17,33,2025-10-24
9338,2025-09-28 12:42:00,Sunday,12,Stormy,Highway,Low,8,16,0,15,24,2025-09-28
9339,2025-10-29 05:16:00,Wednesday,5,Foggy,Industrial,Low,18,24,4,13,46,2025-10-29
9340,2025-05-14 18:09:00,Wednesday,18,Foggy,Commercial,High,108,116,21,160,245,2025-05-14
9341,2025-12-20 16:54:00,Saturday,16,Clear,Highway,Medium,21,54,7,30,82,2025-12-20
9342,2025-03-24 08:05:00,Monday,8,Foggy,Residential,Medium,24,31,9,31,64,2025-03-24
9343,2025-07-09 04:10:00,Wednesday,4,Clear,Industrial,Low,18,29,5,7,52,2025-07-09
9344,2025-02-12 05:56:00,Wednesday,5,Stormy,Highway,Medium,48,69,13,43,130,2025-02-12
9345,2025-10-28 01:36:00,Tuesday,1,Rainy,School Zone,Medium,39,47,10,38,96,2025-10-28
9346,2025-05-19 11:20:00,Monday,11,Stormy,Industrial,Low,13,20,0,15,33,2025-05-19
9347,2025-09-16 10:48:00,Tuesday,10,Foggy,Commercial,High,59,130,36,162,225,2025-09-16
9348,2025-08-27 11:38:00,Wednesday,11,Rainy,School Zone,Low,5,26,5,5,36,2025-08-27
9349,2025-12-11 00:19:00,Thursday,0,Clear,Commercial,Low,20,23,0,10,43,2025-12-11
9350,2025-04-10 00:02:00,Thursday,0,Stormy,Residential,Medium,24,54,7,24,85,2025-04-10
9351,2025-10-16 17:10:00,Thursday,17,Foggy,Highway,High,84,82,30,95,196,2025-10-16
9352,2025-02-09 09:04:00,Sunday,9,Stormy,Commercial,High,58,150,15,89,223,2025-02-09
9353,2025-04-13 17:38:00,Sunday,17,Foggy,Highway,High,118,120,22,180,260,2025-04-13
9354,2025-06-09 11:23:00,Monday,11,Rainy,Commercial,Low,12,25,5,13,42,2025-06-09
9355,2025-12-25 18:57:00,Thursday,18,Cloudy,School Zone,Medium,24,55,13,35,92,2025-12-25
9356,2025-08-18 08:00:00,Monday,8,Rainy,Highway,High,119,95,23,115,237,2025-08-18
9357,2025-08-14 23:04:00,Thursday,23,Foggy,Commercial,Low,20,26,5,13,51,2025-08-14
9358,2025-02-26 16:50:00,Wednesday,16,Stormy,Commercial,Medium,41,52,12,38,105,2025-02-26
9359,2025-06-28 11:15:00,Saturday,11,Clear,Industrial,Low,15,24,3,17,42,2025-06-28
9360,2025-12-29 19:19:00,Monday,19,Stormy,Industrial,High,104,120,19,81,243,2025-12-29
9361,2025-03-19 00:15:00,Wednesday,0,Rainy,School Zone,Low,13,25,5,7,43,2025-03-19
9362,2025-05-15 17:03:00,Thursday,17,Foggy,Industrial,High,88,92,33,92,213,2025-05-15
9363,2025-04-20 06:02:00,Sunday,6,Stormy,School Zone,Low,13,13,0,15,26,2025-04-20
9364,2025-07-30 10:13:00,Wednesday,10,Stormy,Highway,Medium,48,63,12,22,123,2025-07-30
9365,2025-06-12 10:13:00,Thursday,10,Cloudy,Industrial,High,94,109,31,141,234,2025-06-12
9366,2025-01-06 06:13:00,Monday,6,Rainy,School Zone,Low,14,20,1,5,35,2025-01-06
9367,2025-03-11 07:35:00,Tuesday,7,Foggy,Commercial,Medium,43,40,9,46,92,2025-03-11
9368,2025-11-24 17:19:00,Monday,17,Clear,Commercial,High,59,91,34,64,184,2025-11-24
9369,2025-02-24 20:22:00,Monday,20,Stormy,Residential,High,106,97,37,67,240,2025-02-24
9370,2025-09-24 21:01:00,Wednesday,21,Stormy,Residential,Medium,40,39,5,32,84,2025-09-24
9371,2025-07-08 14:43:00,Tuesday,14,Cloudy,Residential,Low,13,23,3,15,39,2025-07-08
9372,2025-10-12 21:56:00,Sunday,21,Foggy,Commercial,Medium,44,31,9,27,84,2025-10-12
9373,2025-05-26 06:44:00,Monday,6,Cloudy,Residential,Low,10,21,2,8,33,2025-05-26
9374,2025-09-21 20:58:00,Sunday,20,Cloudy,School Zone,Medium,36,65,5,20,106,2025-09-21
9375,2025-04-21 13:24:00,Monday,13,Stormy,School Zone,Low,8,16,3,13,27,2025-04-21
9376,2025-03-19 23:28:00,Wednesday,23,Rainy,School Zone,Low,14,28,5,11,47,2025-03-19
9377,2025-06-03 11:29:00,Tuesday,11,Clear,Commercial,Medium,25,35,6,43,66,2025-06-03
9378,2025-05-13 03:57:00,Tuesday,3,Foggy,Industrial,Low,5,19,5,16,29,2025-05-13
9379,2025-11-30 11:05:00,Sunday,11,Stormy,School Zone,Low,10,11,2,8,23,2025-11-30
9380,2025-06-10 01:43:00,Tuesday,1,Foggy,Commercial,Low,18,26,0,13,44,2025-06-10
9381,2025-06-17 23:35:00,Tuesday,23,Foggy,School Zone,Medium,44,54,13,43,111,2025-06-17
9382,2025-07-24 03:49:00,Thursday,3,Stormy,Industrial,Low,9,22,2,18,33,2025-07-24
9383,2025-03-14 01:40:00,Friday,1,Clear,Highway,Low,12,30,3,20,45,2025-03-14
9384,2025-07-07 10:02:00,Monday,10,Rainy,Highway,High,74,124,28,158,226,2025-07-07
9385,2025-02-23 22:48:00,Sunday,22,Clear,Industrial,Low,17,14,5,18,36,2025-02-23
9386,2025-11-27 18:54:00,Thursday,18,Clear,Highway,Medium,40,70,15,59,125,2025-11-27
9387,2025-09-12 20:00:00,Friday,20,Rainy,Industrial,High,55,97,30,98,182,2025-09-12
9388,2025-12-09 17:13:00,Tuesday,17,Clear,Residential,High,94,98,20,116,212,2025-12-09
9389,2025-12-08 08:51:00,Monday,8,Stormy,Commercial,High,72,145,29,87,246,2025-12-08
9390,2025-11-25 18:13:00,Tuesday,18,Clear,Highway,High,80,141,22,144,243,2025-11-25
9391,2025-07-14 01:47:00,Monday,1,Cloudy,Industrial,Medium,31,37,5,47,73,2025-07-14
9392,2025-12-12 13:26:00,Friday,13,Cloudy,Commercial,Medium,23,45,12,50,80,2025-12-12
9393,2025-03-31 21:03:00,Monday,21,Rainy,Industrial,Low,10,16,4,18,30,2025-03-31
9394,2025-04-20 22:38:00,Sunday,22,Clear,Residential,Medium,28,40,14,38,82,2025-04-20
9395,2025-02-21 10:01:00,Friday,10,Stormy,Highway,Medium,47,32,5,43,84,2025-02-21
9396,2025-11-20 11:29:00,Thursday,11,Clear,Residential,Medium,33,62,13,48,108,2025-11-20
9397,2025-01-31 14:01:00,Friday,14,Cloudy,Residential,Low,13,15,0,14,28,2025-01-31
9398,2025-11-01 21:27:00,Saturday,21,Foggy,Residential,Medium,27,56,5,30,88,2025-11-01
9399,2025-08-17 04:57:00,Sunday,4,Clear,Residential,Low,11,18,1,15,30,2025-08-17
9400,2025-04-07 16:41:00,Monday,16,Cloudy,School Zone,Low,12,16,5,19,33,2025-04-07
9401,2025-04-08 13:48:00,Tuesday,13,Foggy,Industrial,Medium,37,67,11,55,115,2025-04-08
9402,2025-08-03 07:14:00,Sunday,7,Stormy,School Zone,High,73,77,23,146,173,2025-08-03
9403,2025-08-13 03:57:00,Wednesday,3,Clear,Highway,Low,18,24,2,10,44,2025-08-13
9404,2025-05-22 21:16:00,Thursday,21,Rainy,Industrial,Medium,20,56,10,46,86,2025-05-22
9405,2025-03-14 07:33:00,Friday,7,Cloudy,Residential,High,83,150,26,141,259,2025-03-14
9406,2025-08-07 20:16:00,Thursday,20,Stormy,School Zone,Medium,50,56,15,29,121,2025-08-07
9407,2025-06-24 21:20:00,Tuesday,21,Stormy,Residential,Low,13,21,0,13,34,2025-06-24
9408,2025-08-10 04:28:00,Sunday,4,Stormy,Industrial,Low,14,13,0,13,27,2025-08-10
9409,2025-11-30 01:26:00,Sunday,1,Stormy,Residential,Low,17,14,5,9,36,2025-11-30
9410,2025-01-19 03:56:00,Sunday,3,Rainy,School Zone,Low,11,17,4,14,32,2025-01-19
9411,2025-10-04 11:33:00,Saturday,11,Stormy,Highway,Low,7,16,5,12,28,2025-10-04
9412,2025-10-21 11:47:00,Tuesday,11,Stormy,School Zone,Medium,25,58,14,30,97,2025-10-21
9413,2025-04-06 12:14:00,Sunday,12,Rainy,Industrial,Medium,22,59,7,50,88,2025-04-06
9414,2025-04-02 11:35:00,Wednesday,11,Stormy,Residential,Medium,35,62,5,29,102,2025-04-02
9415,2025-02-24 10:06:00,Monday,10,Rainy,Industrial,Medium,37,34,7,24,78,2025-02-24
9416,2025-02-04 10:29:00,Tuesday,10,Foggy,Highway,Medium,24,56,14,58,94,2025-02-04
9417,2025-08-24 09:34:00,Sunday,9,Rainy,Industrial,High,74,149,34,155,257,2025-08-24
9418,2025-07-12 01:01:00,Saturday,1,Rainy,Industrial,Low,10,15,3,10,28,2025-07-12
9419,2025-11-29 11:52:00,Saturday,11,Rainy,Commercial,Medium,33,64,6,53,103,2025-11-29
9420,2025-03-19 23:39:00,Wednesday,23,Rainy,Residential,Medium,45,59,13,30,117,2025-03-19
9421,2025-11-05 15:41:00,Wednesday,15,Foggy,Residential,Medium,25,48,6,32,79,2025-11-05
9422,2025-10-31 04:47:00,Friday,4,Rainy,Commercial,Low,6,21,4,19,31,2025-10-31
9423,2025-08-27 00:52:00,Wednesday,0,Rainy,Industrial,Medium,37,70,10,60,117,2025-08-27
9424,2025-06-23 18:36:00,Monday,18,Foggy,Commercial,High,61,113,36,79,210,2025-06-23
9425,2025-03-13 12:43:00,Thursday,12,Foggy,Highway,Medium,44,39,5,53,88,2025-03-13
9426,2025-02-28 08:51:00,Friday,8,Foggy,Highway,Medium,24,60,5,51,89,2025-02-28
9427,2025-03-04 14:06:00,Tuesday,14,Rainy,Industrial,Low,14,17,4,15,35,2025-03-04
